weather_id,airport_code,weather_date,temperature_celsius,wind_speed_kmph,visibility_km,storm_flag,precipitation_mm
W00004198,SYD,2026-02-27,19.6,14.5,12.3,false,7.0
W00004199,SYD,2026-02-28,8.9,34.2,17.5,false,1.2
W00004200,SYD,2026-03-01,18.3,45.7,10.6,false,1.9
W00004201,SYD,2026-03-02,11.3,30.8,3.7,true,26.4
W00004202,SYD,2026-03-03,20.7,39.2,15.2,false,2.0
W00004203,SYD,2026-03-04,19.7,47.8,18.8,false,6.5
W00004204,SYD,2026-03-05,32.4,49.9,7.5,false,3.3
W00004205,SYD,2026-03-06,25.1,13.1,15.0,false,4.1
W00004206,SYD,2026-03-07,13.8,16.4,17.2,false,2.9
W00004207,SYD,2026-03-08,22.1,21.3,18.6,false,4.3
W00004208,SYD,2026-03-09,30.7,23.4,11.4,false,1.5
W00004209,SYD,2026-03-10,17.3,42.5,7.1,false,6.4
W00004210,SYD,2026-03-11,21.1,9.8,15.0,false,1.3
W00004211,SYD,2026-03-12,9.0,10.4,16.7,false,4.1
W00004212,SYD,2026-03-13,21.5,9.7,15.7,false,4.3
W00004213,SYD,2026-03-14,6.7,40.1,16.9,false,1.7
W00004214,SYD,2026-03-15,16.9,50.5,4.0,true,11.3
W00004215,SYD,2026-03-16,5.0,20.2,14.3,false,0.9
W00004216,SYD,2026-03-17,22.9,51.5,15.3,false,0.4
W00004217,SYD,2026-03-18,21.9,39.9,13.3,false,6.4
W00004218,SYD,2026-03-19,14.2,38.2,10.5,false,1.5
W00004219,SYD,2026-03-20,25.5,20.4,10.1,false,5.1
W00004220,SYD,2026-03-21,9.4,37.5,12.0,false,5.2
W00004221,SYD,2026-03-22,7.6,43.8,16.8,false,6.1
W00004222,SYD,2026-03-23,23.6,16.8,7.9,false,5.7
W00004223,SYD,2026-03-24,8.6,24.9,11.8,false,4.3
W00004224,SYD,2026-03-25,32.7,43.6,14.2,false,6.1
W00004225,SYD,2026-03-26,26.4,35.1,16.3,false,6.3
W00004226,SYD,2026-03-27,21.7,28.2,8.1,false,0.4
W00004227,SYD,2026-03-28,25.3,49.8,14.9,false,1.2
W00004228,SYD,2026-03-29,18.3,4.4,18.3,false,0.5
W00004229,SYD,2026-03-30,10.6,37.9,17.2,false,1.6
W00004230,SYD,2026-03-31,15.5,50.5,6.6,false,3.3
W00004231,SYD,2026-04-01,17.0,46.9,16.7,false,2.2
W00004232,SYD,2026-04-02,14.8,15.4,16.7,false,1.4
W00004233,SYD,2026-04-03,17.4,23.5,15.9,false,1.6
W00004234,SYD,2026-04-04,14.0,48.3,9.9,false,4.5
W00004235,SYD,2026-04-05,17.3,44.5,6.1,false,4.8
W00004236,SYD,2026-04-06,12.3,8.8,6.6,false,3.5
W00004237,SYD,2026-04-07,13.3,19.8,17.3,false,1.7
W00004238,SYD,2026-04-08,28.6,46.2,1.8,true,32.6
W00004239,SYD,2026-04-09,11.7,16.9,14.7,false,3.4
W00004240,SYD,2026-04-10,11.1,30.3,6.6,false,1.1
W00004241,SYD,2026-04-11,24.6,20.1,13.5,false,2.3
W00004242,SYD,2026-04-12,21.3,18.8,6.4,false,3.8
W00004243,SYD,2026-04-13,16.0,17.3,15.9,false,5.7
W00004244,SYD,2026-04-14,14.8,22.2,9.4,false,5.4
W00004245,SYD,2026-04-15,4.1,9.1,12.4,false,3.5
W00004246,SYD,2026-04-16,12.3,21.0,9.8,false,2.7
W00004247,SYD,2026-04-17,19.4,8.1,8.4,false,2.7
W00004248,SYD,2026-04-18,21.0,9.9,4.4,true,40.1
W00004249,SYD,2026-04-19,6.7,24.5,3.0,true,11.8
W00004250,SYD,2026-04-20,25.6,49.7,15.1,false,0.8
W00004251,SYD,2026-04-21,22.5,16.3,7.3,true,64.9
W00004252,SYD,2026-04-22,19.6,29.4,14.5,false,0.5
W00004253,SYD,2026-04-23,15.5,9.8,10.9,false,6.2
W00004254,SYD,2026-04-24,17.9,27.1,11.6,false,6.3
W00004255,SYD,2026-04-25,15.7,15.6,8.5,false,6.2
W00004256,SYD,2026-04-26,13.6,12.0,13.8,false,3.7
W00004257,SYD,2026-04-27,22.2,34.4,13.1,false,4.8
W00004258,SYD,2026-04-28,18.5,35.7,6.1,false,2.9
W00004259,SYD,2026-04-29,10.6,39.2,10.4,false,3.6
W00004260,SYD,2026-04-30,25.4,3.1,10.4,false,1.6
W00004261,SYD,2026-05-01,8.6,51.6,7.1,false,5.0
W00004262,SYD,2026-05-02,14.5,18.2,18.3,false,5.9
W00004263,SYD,2026-05-03,8.1,32.1,14.4,false,2.5
W00004264,SYD,2026-05-04,11.6,33.6,14.7,false,1.0
W00004265,SYD,2026-05-05,8.6,3.6,10.1,false,5.3
W00004266,SYD,2026-05-06,17.3,33.7,8.2,false,3.6
W00004267,SYD,2026-05-07,15.8,18.6,8.1,false,3.6
W00004268,SYD,2026-05-08,26.1,31.4,11.6,false,6.0
W00004269,SYD,2026-05-09,25.1,14.1,6.0,false,0.6
W00004270,SYD,2026-05-10,23.9,39.4,12.4,false,2.3
W00004271,SYD,2026-05-11,19.5,46.3,15.6,false,4.0
W00004272,SYD,2026-05-12,15.5,19.8,10.1,false,0.1
W00004273,SYD,2026-05-13,17.2,54.5,6.4,false,3.2
W00004274,SYD,2026-05-14,19.4,29.5,19.5,false,5.4
W00004275,SYD,2026-05-15,10.3,26.4,13.7,false,1.6
W00004276,SYD,2026-05-16,14.2,19.1,12.9,false,6.4
W00004277,SYD,2026-05-17,24.5,24.8,12.6,false,1.1
W00004278,SYD,2026-05-18,23.5,53.8,4.9,true,51.3
W00004279,SYD,2026-05-19,9.0,43.0,17.9,false,4.5
W00004280,SYD,2026-05-20,5.1,31.0,17.8,false,1.1
W00004281,SYD,2026-05-21,24.5,22.6,6.2,false,6.0
W00004282,SYD,2026-05-22,13.4,51.2,9.9,false,6.6
W00004283,SYD,2026-05-23,30.1,16.7,18.7,false,0.0
W00004284,SYD,2026-05-24,28.3,9.1,8.7,false,0.4
W00004285,SYD,2026-05-25,20.2,26.0,15.7,false,1.6
W00004286,SYD,2026-05-26,13.9,5.2,16.6,false,1.5
W00004287,SYD,2026-05-27,15.8,6.7,17.1,false,0.1
W00004288,SYD,2026-05-28,14.4,54.9,17.3,false,7.0
W00004289,SYD,2026-05-29,19.1,18.7,16.3,false,3.6
W00004290,SYD,2026-05-30,16.4,25.2,2.7,true,40.1
W00004291,SYD,2026-05-31,21.3,8.1,13.5,false,6.2
W00004292,SYD,2026-06-01,21.1,50.3,9.8,false,0.6
W00004293,SYD,2026-06-02,25.6,50.3,5.7,true,56.7
W00004294,SYD,2026-06-03,18.3,38.3,8.6,true,64.4
W00004295,SYD,2026-06-04,7.3,27.0,7.0,false,3.1
W00004296,SYD,2026-06-05,17.9,46.0,12.1,false,6.1
W00004297,SYD,2026-06-06,25.5,54.1,7.9,false,3.8
W00004298,SYD,2026-06-07,8.3,36.7,7.7,false,4.2
W00004299,SYD,2026-06-08,11.4,38.7,16.8,false,0.3
W00004300,SYD,2026-06-09,13.7,32.7,14.5,false,7.0
W00004301,SYD,2026-06-10,19.0,31.1,10.5,false,1.7
W00004302,SYD,2026-06-11,18.1,39.1,9.0,false,1.2
W00004303,SYD,2026-06-12,27.7,35.5,17.3,false,5.9
W00004304,SYD,2026-06-13,13.2,43.7,14.5,false,0.6
W00004305,SYD,2026-06-14,34.2,42.2,8.2,false,3.4
W00004306,SYD,2026-06-15,15.6,39.1,5.3,true,46.4
W00004307,SYD,2026-06-16,20.4,22.1,9.4,false,2.7
W00004308,SYD,2026-06-17,15.6,21.7,7.9,false,4.0
W00004309,SYD,2026-06-18,14.7,11.8,9.1,false,6.0
W00004310,SYD,2026-06-19,18.4,15.9,19.6,false,3.4
W00004311,SYD,2026-06-20,21.6,18.2,11.6,false,1.9
W00004312,SYD,2026-06-21,11.5,39.5,19.5,false,0.3
W00004313,SYD,2026-06-22,17.2,30.0,17.8,false,1.6
W00004314,SYD,2026-06-23,7.0,19.5,17.2,false,5.8
W00004315,SYD,2026-06-24,36.4,17.4,8.0,true,27.7
W00004316,SYD,2026-06-25,22.4,9.5,2.0,true,25.1
W00004317,SYD,2026-06-26,9.8,10.5,11.1,false,1.0
W00004318,SYD,2026-06-27,24.7,50.0,9.7,false,0.5
W00004319,SYD,2026-06-28,19.9,21.8,14.4,false,4.6
W00004320,SYD,2026-06-29,15.3,6.2,13.4,false,1.4
W00004321,MEL,2026-01-01,22.7,51.8,17.5,false,3.8
W00004322,MEL,2026-01-02,9.5,25.5,14.5,false,5.9
W00004323,MEL,2026-01-03,6.6,48.8,7.0,false,0.5
W00004324,MEL,2026-01-04,11.2,37.8,12.6,false,1.7
W00004325,MEL,2026-01-05,17.7,10.8,17.4,false,3.9
W00004326,MEL,2026-01-06,21.3,52.9,8.5,false,1.7
W00004327,MEL,2026-01-07,21.4,45.7,6.9,false,5.0
W00004328,MEL,2026-01-08,9.5,19.7,9.7,false,5.4
W00004329,MEL,2026-01-09,26.8,37.1,14.1,false,4.5
W00004330,MEL,2026-01-10,25.2,46.9,9.1,false,2.8
W00004331,MEL,2026-01-11,10.9,4.5,8.0,false,1.5
W00004332,MEL,2026-01-12,29.7,22.5,18.4,false,5.7
W00004333,MEL,2026-01-13,20.3,27.2,18.7,false,1.7
W00004334,MEL,2026-01-14,22.9,8.1,12.3,false,1.0
W00004335,MEL,2026-01-15,26.6,7.9,6.8,false,3.9
W00004336,MEL,2026-01-16,29.2,50.8,6.2,false,6.5
W00004337,MEL,2026-01-17,21.2,29.6,7.2,false,3.2
W00004338,MEL,2026-01-18,30.9,34.8,12.3,false,4.8
W00004339,MEL,2026-01-19,27.3,11.6,7.1,false,2.5
W00004340,MEL,2026-01-20,15.5,3.2,11.2,false,5.9
W00004341,MEL,2026-01-21,22.9,48.3,8.0,false,6.1
W00004342,MEL,2026-01-22,28.5,54.5,9.6,false,1.7
W00004343,MEL,2026-01-23,17.8,27.1,12.2,false,2.0
W00004344,MEL,2026-01-24,14.8,41.5,10.7,false,2.9
W00004345,MEL,2026-01-25,6.6,34.6,19.4,false,6.8
W00004346,MEL,2026-01-26,23.1,50.9,11.0,false,4.6
W00004347,MEL,2026-01-27,13.7,41.5,2.0,true,32.6
W00004348,MEL,2026-01-28,21.4,46.8,6.8,false,4.9
W00004349,MEL,2026-01-29,17.6,7.4,13.3,false,1.9
W00004350,MEL,2026-01-30,21.2,26.4,10.2,false,5.1
W00004351,MEL,2026-01-31,21.8,12.7,11.2,false,5.8
W00004352,MEL,2026-02-01,21.6,28.4,10.0,true,20.4
W00004353,MEL,2026-02-02,26.4,43.8,5.9,true,57.3
W00004354,MEL,2026-02-03,18.4,52.0,9.6,false,4.7
W00004355,MEL,2026-02-04,20.4,13.2,6.3,false,1.9
W00004356,MEL,2026-02-05,5.8,53.8,13.2,false,4.2
W00004357,MEL,2026-02-06,9.4,36.2,8.1,true,9.5
W00004358,MEL,2026-02-07,8.9,34.9,12.6,false,6.1
W00004359,MEL,2026-02-08,21.3,49.8,9.4,false,4.1
W00004360,MEL,2026-02-09,13.3,26.7,12.6,false,4.6
W00004361,MEL,2026-02-10,10.5,21.7,17.3,false,4.3
W00004362,MEL,2026-02-11,8.1,13.3,14.7,false,0.8
W00004363,MEL,2026-02-12,19.3,23.7,11.0,false,0.4
W00004364,MEL,2026-02-13,16.9,33.7,15.5,false,1.8
W00004365,MEL,2026-02-14,16.9,30.7,15.1,false,2.1
W00004366,MEL,2026-02-15,24.2,10.1,15.4,false,6.8
W00004367,MEL,2026-02-16,20.9,19.9,6.5,false,1.3
W00004368,MEL,2026-02-17,10.9,17.6,7.5,false,0.1
W00004369,MEL,2026-02-18,18.7,3.9,12.0,false,5.2
W00004370,MEL,2026-02-19,9.3,15.5,5.8,true,45.4
W00004371,MEL,2026-02-20,14.1,27.6,18.5,false,0.1
W00004372,MEL,2026-02-21,12.1,46.1,11.2,false,2.0
W00004373,MEL,2026-02-22,9.6,22.2,9.8,false,0.8
W00004374,MEL,2026-02-23,30.8,33.5,12.7,false,4.5
W00004375,MEL,2026-02-24,28.6,4.9,8.7,false,2.5
W00004376,MEL,2026-02-25,19.4,32.0,12.7,false,6.4
W00004377,MEL,2026-02-26,26.3,54.9,18.4,false,3.5
W00004378,MEL,2026-02-27,25.9,31.2,13.3,false,5.5
W00004379,MEL,2026-02-28,10.4,13.8,19.3,false,5.8
W00004380,MEL,2026-03-01,16.1,49.2,7.7,false,0.7
W00004381,MEL,2026-03-02,15.0,52.3,11.2,false,2.9
W00004382,MEL,2026-03-03,28.7,29.1,7.4,false,5.2
W00004383,MEL,2026-03-04,23.1,10.7,13.2,false,3.8
W00004384,MEL,2026-03-05,19.2,44.3,9.4,true,68.2
W00004385,MEL,2026-03-06,3.6,18.4,14.2,false,5.4
W00004386,MEL,2026-03-07,21.4,51.3,16.1,false,3.5
W00004387,MEL,2026-03-08,14.5,42.4,12.2,false,6.5
W00004388,MEL,2026-03-09,18.8,50.9,11.2,false,3.9
W00004389,MEL,2026-03-10,18.5,24.4,7.6,false,2.9
W00004390,MEL,2026-03-11,17.7,30.0,10.1,false,6.6
W00004391,MEL,2026-03-12,21.8,8.2,15.0,false,2.0
W00004392,MEL,2026-03-13,23.3,37.5,19.5,false,5.1
W00004393,MEL,2026-03-14,25.3,54.3,10.2,false,1.1
W00004394,MEL,2026-03-15,19.8,40.1,13.0,false,2.3
W00004395,MEL,2026-03-16,8.3,29.8,10.1,false,0.2
W00004396,MEL,2026-03-17,20.9,26.7,8.7,false,1.4
W00004397,MEL,2026-03-18,27.1,30.3,19.6,false,1.1
W00004398,MEL,2026-03-19,12.0,33.5,18.2,false,6.5
W00004399,MEL,2026-03-20,16.6,52.7,19.0,false,0.8
W00004400,MEL,2026-03-21,14.4,26.0,13.2,false,2.5
W00004401,MEL,2026-03-22,27.1,52.2,13.8,false,5.2
W00004402,MEL,2026-03-23,12.0,25.8,19.3,false,4.8
W00004403,MEL,2026-03-24,3.2,22.8,6.1,false,0.1
W00004404,MEL,2026-03-25,15.2,44.1,9.3,false,4.8
W00004405,MEL,2026-03-26,21.0,24.0,17.0,false,2.7
W00004406,MEL,2026-03-27,10.7,21.8,11.8,false,1.9
W00004407,MEL,2026-03-28,20.8,19.0,8.4,false,3.6
W00004408,MEL,2026-03-29,4.1,37.8,16.1,false,5.1
W00004409,MEL,2026-03-30,23.1,25.7,13.7,false,3.1
W00004410,MEL,2026-03-31,20.3,25.0,18.1,false,6.2
W00004411,MEL,2026-04-01,26.5,11.5,9.5,false,6.8
W00004412,MEL,2026-04-02,23.6,28.6,10.3,false,0.4
W00004413,MEL,2026-04-03,27.1,10.7,19.5,false,2.3
W00004414,MEL,2026-04-04,24.1,45.8,19.3,false,4.4
W00004415,MEL,2026-04-05,20.0,35.8,11.4,false,5.7
W00004416,MEL,2026-04-06,25.6,37.7,8.0,false,0.7
W00004417,MEL,2026-04-07,8.0,44.5,14.6,false,1.2
W00004418,MEL,2026-04-08,12.7,9.8,19.1,false,5.4
W00004419,MEL,2026-04-09,10.9,52.9,9.8,false,1.0
W00004420,MEL,2026-04-10,17.5,41.6,11.9,false,0.7
W00004421,MEL,2026-04-11,7.9,42.1,11.8,false,0.3
W00004422,MEL,2026-04-12,21.7,3.4,6.2,false,4.1
W00004423,MEL,2026-04-13,21.9,15.0,13.0,false,6.2
W00004424,MEL,2026-04-14,9.1,49.4,10.8,false,0.6
W00004425,MEL,2026-04-15,5.5,16.2,19.0,false,0.8
W00004426,MEL,2026-04-16,32.6,48.1,7.0,true,24.2
W00004427,MEL,2026-04-17,6.5,34.2,17.8,false,0.7
W00004428,MEL,2026-04-18,10.5,53.5,8.9,false,5.7
W00004429,MEL,2026-04-19,13.3,29.2,19.2,false,1.2
W00004430,MEL,2026-04-20,11.9,54.9,7.0,false,6.6
W00004431,MEL,2026-04-21,10.8,27.3,16.3,false,6.8
W00004432,MEL,2026-04-22,12.3,53.7,8.3,true,56.7
W00004433,MEL,2026-04-23,18.8,27.1,14.4,false,6.0
W00004434,MEL,2026-04-24,14.8,16.0,9.7,false,6.7
W00004435,MEL,2026-04-25,23.7,19.3,7.8,false,4.2
W00004436,MEL,2026-04-26,14.9,23.1,9.5,false,4.4
W00004437,MEL,2026-04-27,24.1,55.0,19.7,false,1.0
W00004438,MEL,2026-04-28,18.1,30.6,9.7,false,4.6
W00004439,MEL,2026-04-29,14.8,33.7,11.7,false,1.7
W00004440,MEL,2026-04-30,17.6,23.9,6.0,false,2.2
W00004441,MEL,2026-05-01,11.6,29.8,16.7,false,6.5
W00004442,MEL,2026-05-02,28.0,34.9,19.9,false,1.8
W00004443,MEL,2026-05-03,17.4,4.5,13.8,false,4.0
W00004444,MEL,2026-05-04,26.0,46.0,10.8,false,3.2
W00004445,MEL,2026-05-05,16.5,30.9,11.9,false,3.0
W00004446,MEL,2026-05-06,21.5,32.5,14.2,false,6.2
W00004447,MEL,2026-05-07,33.9,46.7,11.9,false,0.4
W00004448,MEL,2026-05-08,16.2,53.8,15.5,false,6.9
W00004449,MEL,2026-05-09,24.6,21.3,15.1,false,1.8
W00004450,MEL,2026-05-10,4.6,30.0,6.3,true,41.7
W00004451,MEL,2026-05-11,25.1,21.9,13.9,false,0.8
W00004452,MEL,2026-05-12,26.2,24.7,10.7,false,1.8
W00004453,MEL,2026-05-13,19.6,35.1,16.5,false,5.8
W00004454,MEL,2026-05-14,10.6,35.9,7.8,false,6.1
W00004455,MEL,2026-05-15,15.5,18.9,15.2,false,6.5
W00004456,MEL,2026-05-16,12.3,14.9,19.9,false,6.9
W00004457,MEL,2026-05-17,16.0,51.1,8.5,true,46.4
W00004458,MEL,2026-05-18,24.9,13.2,12.4,false,6.2
W00004459,MEL,2026-05-19,15.0,33.3,5.3,true,37.7
W00004460,MEL,2026-05-20,10.1,20.1,6.4,false,1.7
W00004461,MEL,2026-05-21,19.2,27.7,6.9,false,2.3
W00004462,MEL,2026-05-22,11.2,39.2,18.6,false,3.2
W00004463,MEL,2026-05-23,7.4,9.4,17.9,false,2.7
W00004464,MEL,2026-05-24,11.4,28.8,12.4,false,6.8
W00004465,MEL,2026-05-25,9.2,49.7,10.0,false,4.5
W00004466,MEL,2026-05-26,20.8,22.6,17.6,false,4.6
W00004467,MEL,2026-05-27,25.7,36.0,8.3,false,6.0
W00004468,MEL,2026-05-28,8.0,52.6,7.6,false,5.8
W00004469,MEL,2026-05-29,19.0,23.7,16.1,false,2.5
W00004470,MEL,2026-05-30,30.6,13.3,15.0,false,2.5
W00004471,MEL,2026-05-31,5.9,34.0,6.0,true,20.1
W00004472,MEL,2026-06-01,28.0,25.1,14.0,false,1.1
W00004473,MEL,2026-06-02,20.8,25.9,16.7,false,2.1
W00004474,MEL,2026-06-03,14.4,3.5,17.6,false,4.4
W00004475,MEL,2026-06-04,22.3,46.4,5.5,true,40.2
W00004476,MEL,2026-06-05,16.1,51.2,7.2,false,3.1
W00004477,MEL,2026-06-06,17.8,40.5,15.6,false,1.3
W00004478,MEL,2026-06-07,18.9,47.8,8.4,false,0.6
W00004479,MEL,2026-06-08,12.8,36.8,19.9,false,3.4
W00004480,MEL,2026-06-09,35.0,39.6,17.3,false,5.3
W00004481,MEL,2026-06-10,18.8,38.3,12.0,false,2.5
W00004482,MEL,2026-06-11,19.0,35.5,7.1,true,10.8
W00004483,MEL,2026-06-12,0.1,49.9,18.6,false,0.8
W00004484,MEL,2026-06-13,27.6,9.7,18.9,false,6.9
W00004485,MEL,2026-06-14,6.2,20.1,6.4,true,73.5
W00004486,MEL,2026-06-15,19.2,10.2,12.5,false,4.1
W00004487,MEL,2026-06-16,20.7,53.7,16.5,false,3.5
W00004488,MEL,2026-06-17,19.5,45.0,19.4,false,1.1
W00004489,MEL,2026-06-18,22.8,18.9,8.2,true,46.1
W00004490,MEL,2026-06-19,19.1,46.1,9.8,false,2.5
W00004491,MEL,2026-06-20,19.3,27.2,17.7,false,0.8
W00004492,MEL,2026-06-21,19.2,32.2,11.8,false,4.2
W00004493,MEL,2026-06-22,19.4,39.6,14.1,false,5.9
W00004494,MEL,2026-06-23,5.4,30.5,6.7,false,4.9
W00004495,MEL,2026-06-24,9.9,16.9,6.8,false,5.0
W00004496,MEL,2026-06-25,25.7,25.4,15.6,false,4.3
W00004497,MEL,2026-06-26,18.4,24.3,13.2,false,4.4
W00004498,MEL,2026-06-27,14.4,6.0,7.7,false,1.6
W00004499,MEL,2026-06-28,19.6,13.2,3.5,true,45.5
W00004500,MEL,2026-06-29,25.1,34.1,9.8,false,4.3
W00004501,LHR,2026-01-01,17.9,6.2,16.8,false,1.3
W00004502,LHR,2026-01-02,18.8,7.1,6.3,false,6.5
W00004503,LHR,2026-01-03,5.2,12.7,6.3,false,4.2
W00004504,LHR,2026-01-04,16.0,35.8,5.6,true,74.8
W00004505,LHR,2026-01-05,31.7,54.3,16.8,false,4.8
W00004506,LHR,2026-01-06,34.5,40.6,14.1,false,2.8
W00004507,LHR,2026-01-07,29.3,43.5,15.6,false,5.7
W00004508,LHR,2026-01-08,23.9,5.0,6.8,false,0.7
W00004509,LHR,2026-01-09,14.5,43.9,14.0,false,1.2
W00004510,LHR,2026-01-10,21.0,47.8,13.4,false,5.7
W00004511,LHR,2026-01-11,15.9,31.3,18.8,false,5.8
W00004512,LHR,2026-01-12,14.0,20.8,6.8,true,39.1
W00004513,LHR,2026-01-13,17.1,23.9,8.2,false,6.7
W00004514,LHR,2026-01-14,21.2,29.1,13.8,false,5.9
W00004515,LHR,2026-01-15,25.0,42.8,12.9,false,1.3
W00004516,LHR,2026-01-16,37.5,9.4,13.5,false,6.8
W00004517,LHR,2026-01-17,23.5,41.9,7.4,false,4.9
W00004518,LHR,2026-01-18,11.7,10.0,5.3,true,68.3
W00004519,LHR,2026-01-19,14.7,51.8,6.3,true,24.7
W00004520,LHR,2026-01-20,15.3,34.0,14.1,false,4.0
W00004521,LHR,2026-01-21,33.2,27.8,17.5,false,2.2
W00004522,LHR,2026-01-22,25.4,50.7,18.6,false,0.9
W00004523,LHR,2026-01-23,14.7,5.7,13.6,false,5.2
W00004524,LHR,2026-01-24,20.6,50.2,16.8,false,3.1
W00004525,LHR,2026-01-25,23.5,32.2,12.5,false,4.2
W00004526,LHR,2026-01-26,24.9,34.4,17.5,false,5.6
W00004527,LHR,2026-01-27,29.0,22.4,10.5,false,1.8
W00004528,LHR,2026-01-28,14.8,26.8,7.0,false,1.1
W00004529,LHR,2026-01-29,17.2,19.9,14.6,false,0.3
W00004530,LHR,2026-01-30,15.8,38.6,19.2,false,2.8
W00004531,LHR,2026-01-31,11.9,48.2,13.5,false,4.5
W00004532,LHR,2026-02-01,24.8,18.2,12.6,false,6.3
W00004533,LHR,2026-02-02,8.5,42.9,7.2,false,0.7
W00004534,LHR,2026-02-03,5.9,35.8,8.3,false,0.4
W00004535,LHR,2026-02-04,19.9,35.2,6.1,false,6.7
W00004536,LHR,2026-02-05,15.9,54.9,11.9,false,1.5
W00004537,LHR,2026-02-06,26.4,48.7,12.4,false,0.6
W00004538,LHR,2026-02-07,19.7,34.2,10.2,false,6.6
W00004539,LHR,2026-02-08,15.1,46.7,6.2,false,1.5
W00004540,LHR,2026-02-09,19.0,51.2,4.6,true,43.1
W00004541,LHR,2026-02-10,25.6,6.9,8.7,false,6.4
W00004542,LHR,2026-02-11,4.4,5.9,6.3,false,0.7
W00004543,LHR,2026-02-12,15.3,40.9,10.1,false,4.1
W00004544,LHR,2026-02-13,30.9,49.1,16.3,false,3.6
W00004545,LHR,2026-02-14,31.2,51.9,15.0,false,3.9
W00004546,LHR,2026-02-15,17.8,7.6,7.7,false,4.1
W00004547,LHR,2026-02-16,22.8,13.2,14.0,false,2.2
W00004548,LHR,2026-02-17,21.3,49.8,8.3,false,6.2
W00004549,LHR,2026-02-18,15.2,38.3,7.4,true,42.8
W00004550,LHR,2026-02-19,6.1,36.9,4.5,true,63.9
W00004551,LHR,2026-02-20,-2.1,42.0,16.8,false,0.4
W00004552,LHR,2026-02-21,8.4,43.5,20.0,false,3.6
W00004553,LHR,2026-02-22,22.7,52.6,11.0,false,3.4
W00004554,LHR,2026-02-23,19.9,23.9,14.9,false,0.2
W00004555,LHR,2026-02-24,13.4,14.4,9.1,false,2.6
W00004556,LHR,2026-02-25,28.1,15.7,14.4,false,2.1
W00004557,LHR,2026-02-26,24.7,32.8,17.0,false,6.5
W00004558,LHR,2026-02-27,27.3,13.4,10.2,false,0.4
W00004559,LHR,2026-02-28,14.7,38.2,13.8,false,4.1
W00004560,LHR,2026-03-01,24.5,34.4,19.4,false,1.6
W00004561,LHR,2026-03-02,33.1,48.7,5.0,true,29.1
W00004562,LHR,2026-03-03,30.7,36.8,8.7,false,3.4
W00004563,LHR,2026-03-04,12.0,31.0,17.2,false,0.1
W00004564,LHR,2026-03-05,5.3,48.3,7.7,false,6.4
W00004565,LHR,2026-03-06,9.4,53.2,19.4,false,1.8
W00004566,LHR,2026-03-07,22.4,9.8,17.0,false,1.5
W00004567,LHR,2026-03-08,36.3,42.6,16.1,false,6.2
W00004568,LHR,2026-03-09,15.2,7.2,8.7,false,4.7
W00004569,LHR,2026-03-10,23.2,10.7,17.3,false,5.6
W00004570,LHR,2026-03-11,8.4,8.9,13.2,false,4.2
W00004571,LHR,2026-03-12,17.2,11.3,6.4,false,6.7
W00004572,LHR,2026-03-13,7.0,32.4,18.8,false,6.3
W00004573,LHR,2026-03-14,7.4,34.1,18.4,false,4.8
W00004574,LHR,2026-03-15,23.1,35.2,12.1,false,3.5
W00004575,LHR,2026-03-16,20.8,13.8,6.6,false,5.2
W00004576,LHR,2026-03-17,13.9,27.0,12.8,false,0.7
W00004577,LHR,2026-03-18,18.4,8.3,6.5,false,3.3
W00004578,LHR,2026-03-19,29.0,22.8,6.8,false,0.5
W00004579,LHR,2026-03-20,11.6,46.5,11.1,false,6.6
W00004580,LHR,2026-03-21,9.0,46.5,6.5,false,4.6
W00004581,LHR,2026-03-22,17.4,35.7,17.2,false,2.3
W00004582,LHR,2026-03-23,23.1,15.4,8.6,false,3.5
W00004583,LHR,2026-03-24,21.2,39.4,9.8,false,1.6
W00004584,LHR,2026-03-25,19.4,3.4,3.0,true,18.9
W00004585,LHR,2026-03-26,16.2,48.8,8.2,false,0.1
W00004586,LHR,2026-03-27,19.6,31.0,15.9,false,1.1
W00004587,LHR,2026-03-28,12.3,38.7,6.9,false,2.8
W00004588,LHR,2026-03-29,17.6,43.3,16.9,false,3.9
W00004589,LHR,2026-03-30,16.7,17.7,13.5,false,1.8
W00004590,LHR,2026-03-31,18.0,32.6,9.7,false,0.1
W00004591,LHR,2026-04-01,12.3,52.8,7.0,false,3.8
W00004592,LHR,2026-04-02,14.0,31.2,18.0,false,3.8
W00004593,LHR,2026-04-03,7.4,52.2,6.1,false,1.0
W00004594,LHR,2026-04-04,7.6,41.2,16.1,false,3.2
W00004595,LHR,2026-04-05,10.2,29.8,9.6,false,4.7
W00004596,LHR,2026-04-06,33.1,13.5,17.5,false,5.2
W00004597,LHR,2026-04-07,23.3,52.6,7.6,false,3.9
W00004598,LHR,2026-04-08,17.9,45.2,16.6,false,4.3
W00004599,LHR,2026-04-09,15.4,5.5,9.2,true,24.5
W00004600,LHR,2026-04-10,7.7,53.7,6.2,false,3.8
W00004601,LHR,2026-04-11,14.6,41.1,17.7,false,0.7
W00004602,LHR,2026-04-12,7.9,37.4,18.5,false,2.4
W00004603,LHR,2026-04-13,21.1,49.1,19.8,false,4.8
W00004604,LHR,2026-04-14,23.4,48.0,6.9,true,63.5
W00004605,LHR,2026-04-15,21.1,44.0,17.9,false,3.5
W00004606,LHR,2026-04-16,20.1,23.3,6.5,false,2.6
W00004607,LHR,2026-04-17,17.3,3.5,11.3,false,4.3
